2.299379374777694274e+00,7.440028714638273755e-01,6.925677913239374206e-01,6.533015493332980927e-01,6.390726503947136150e-01,6.312603640616850642e-01,6.254539199385724668e-01,6.206671403001016163e-01,6.166811180909691492e-01,6.134752284974445136e-01,6.109655839936155575e-01,6.089985430194223559e-01,6.074442524920233843e-01,6.061904321759638004e-01,6.051743600816573698e-01,6.043376632003933935e-01,6.036288925858179777e-01,6.030179706817945240e-01,6.024940807327060499e-01,6.020328324035371104e-01,6.016191134416419839e-01
2.314694261380686235e+00,7.454247423546148665e-01,6.881115216967819137e-01,6.515257943847213573e-01,6.379780274743669377e-01,6.306159351129796420e-01,6.252403270746221819e-01,6.208106850203294336e-01,6.171277738027116655e-01,6.141309705149572418e-01,6.117796097596802651e-01,6.099771703668995793e-01,6.085680657825196516e-01,6.074358726005041342e-01,6.064921510169256624e-01,6.057006016014553351e-01,6.050260089692994780e-01,6.044445343714893726e-01,6.039368673369988061e-01,6.034933484531320724e-01,6.031052800499285826e-01
2.295939622246530476e+00,7.448672738838471030e-01,6.878608961508901887e-01,6.568189507400739036e-01,6.413036417322174332e-01,6.314630026066063717e-01,6.247280069090553889e-01,6.199288657621738752e-01,6.164208647243736294e-01,6.137826081495699748e-01,6.117288669657127143e-01,6.100435788777336388e-01,6.086151697878794398e-01,6.073980238722259672e-01,6.063414676536612591e-01,6.054162333296194687e-01,6.046159672243482941e-01,6.039147364280046393e-01,6.033031102306819493e-01,6.027712154566290392e-01,6.023080552845839764e-01
2.304621873556186085e+00,7.446154634755191015e-01,6.919078451878458713e-01,6.572194849818407958e-01,6.393080230144486675e-01,6.281061487321735193e-01,6.213666807389074398e-01,6.171424635662617897e-01,6.142422616127155566e-01,6.121233312319908082e-01,6.104784100480703524e-01,6.091286132351885207e-01,6.079898272070699550e-01,6.070153443373090818e-01,6.061403894241287338e-01,6.053596686098273727e-01,6.046597800097938125e-01,6.040259204179700969e-01,6.034647020927301764e-01,6.029580422289932962e-01,6.025023630174025646e-01
2.345333155929596902e+00,7.452325710312880380e-01,6.810280197151610260e-01,6.484378982101300926e-01,6.349423138495801089e-01,6.261655562511215800e-01,6.199352055813639462e-01,6.154976257396582717e-01,6.122905981857672542e-01,6.099597566445528196e-01,6.082132336007297635e-01,6.068405876892640771e-01,6.057383181664965921e-01,6.048305863218761402e-01,6.040726600476188368e-01,6.034400022359690530e-01,6.029128123412481610e-01,6.024692613978211986e-01,6.020913063422507205e-01,6.017644150549136262e-01,6.014774731474713532e-01
3.272535237605859848e+00,7.500047970236792816e-01,6.658460533219294764e-01,6.171219168919392928e-01,5.946490721635747656e-01,5.817362672253918454e-01,5.732265457348334481e-01,5.671718001075661819e-01,5.626049493226044085e-01,5.590217509787266392e-01,5.561382340877274455e-01,5.537732057313702327e-01,5.517787565328584609e-01,5.500633332540105780e-01,5.485680835737994920e-01,5.472489237371318538e-01,5.460880643990476679e-01,5.450630102618091444e-01,5.441468238089886000e-01,5.433236984551450544e-01,5.425762385385292097e-01
3.246678307327625301e+00,7.508559355488616527e-01,6.668894569686053542e-01,6.187817396247234925e-01,5.959587257456324672e-01,5.826124196588683413e-01,5.736667850741096197e-01,5.672451558323927667e-01,5.624444136662835048e-01,5.587113510745329581e-01,5.557550577399166247e-01,5.533662353420762958e-01,5.513908731498764482e-01,5.497116312370790014e-01,5.482512895406381759e-01,5.469695863652076495e-01,5.458335761953087006e-01,5.448152964339565418e-01,5.438934470971772406e-01,5.430537661899829116e-01,5.422878897736500559e-01
3.232450313158986344e+00,7.512533787567219346e-01,6.706884211756992675e-01,6.215494576029092499e-01,5.960706625784651935e-01,5.816568578567625769e-01,5.726654110046790480e-01,5.665412881049102234e-01,5.620753075892972461e-01,5.586522184628617271e-01,5.559210288502096642e-01,5.536666642898051549e-01,5.517666194021005888e-01,5.501398843387638182e-01,5.487228349505541836e-01,5.474667375651985912e-01,5.463394916911920030e-01,5.453402551325713388e-01,5.444484835156087055e-01,5.436375688779941928e-01,5.428999305800089603e-01
3.261398098553513591e+00,7.523752877041967047e-01,6.696811937696603989e-01,6.196168227468192846e-01,5.960044825264779744e-01,5.825816489947021060e-01,5.737919667312867400e-01,5.675814146570402619e-01,5.629408860925699809e-01,5.593472660267497787e-01,5.564285076983789269e-01,5.540159203270130783e-01,5.519961775859612008e-01,5.502655307551654884e-01,5.487509754177504195e-01,5.474176128703027722e-01,5.462307737352304349e-01,5.451677824126779370e-01,5.442194667691682142e-01,5.433606234443846272e-01,5.425815287245013829e-01
3.220627868930125537e+00,7.534105763870506678e-01,6.728065372617678674e-01,6.216106744945505413e-01,5.962648682121456378e-01,5.821476803340893680e-01,5.732201693717829949e-01,5.670743956170805067e-01,5.624810712966117343e-01,5.588733574316581132e-01,5.559616590384984791e-01,5.535258442964282599e-01,5.514576941332007820e-01,5.497116249901681240e-01,5.482143843212511358e-01,5.469027439503997279e-01,5.457512228423917477e-01,5.447330422212667278e-01,5.438222265620541451e-01,5.429997680119755810e-01,5.422571390902813926e-01
3.610997341527284910e+00,7.620778580765161792e-01,6.531595688020371826e-01,6.040833717265943204e-01,5.793525266680251695e-01,5.644583077390697978e-01,5.545490246560672576e-01,5.474055204753376369e-01,5.419368345452088009e-01,5.375837779320445931e-01,5.340580476598247861e-01,5.311237720072276014e-01,5.286375787747586985e-01,5.264978695905552231e-01,5.246331954012174448e-01,5.229866973872387970e-01,5.215156569153288624e-01,5.202018248667074074e-01,5.190176194959711387e-01,5.179434184604561064e-01,5.169627533379520523e-01
3.608174760314276863e+00,7.627321381972965719e-01,6.558065039896715520e-01,6.050590718982060690e-01,5.789709677270213906e-01,5.636083953221685539e-01,5.534611405673720563e-01,5.462356139958816081e-01,5.408274105453335645e-01,5.365935442911582420e-01,5.331775580587264640e-01,5.303399794538457002e-01,5.279383175051775012e-01,5.258716871419329975e-01,5.240756095335529219e-01,5.224977235389821617e-01,5.210985666749433642e-01,5.198519994254855447e-01,5.187319861826303891e-01,5.177221206866577941e-01,5.168025721941984507e-01
3.597548214502579889e+00,7.630138629306850717e-01,6.586059492994235098e-01,6.082826567092429748e-01,5.832549816721892544e-01,5.681858895850222524e-01,5.579712814319647274e-01,5.505687283774933771e-01,5.449557275603604811e-01,5.404973487726846271e-01,5.368291327446815808e-01,5.337485424228731734e-01,5.310991202879227213e-01,5.288049181607480387e-01,5.267965240027697726e-01,5.250279942206126371e-01,5.234643696388351364e-01,5.220681905049012750e-01,5.208048794056948649e-01,5.196575069724771456e-01,5.186058981330556872e-01
3.624976660732777134e+00,7.625195460785125778e-01,6.606383400321856891e-01,6.070971554265668368e-01,5.804897499212008372e-01,5.649321040405699268e-01,5.546328487289928777e-01,5.472341615947315940e-01,5.416474798567311177e-01,5.372542537496343140e-01,5.337040525680621927e-01,5.307685723903841080e-01,5.282990779192242581e-01,5.261922826891727301e-01,5.243693098960852117e-01,5.227665329126371940e-01,5.213530662437840801e-01,5.200866484997311856e-01,5.189508774957500847e-01,5.179299221913307161e-01,5.170047130147079617e-01
3.608497326173057740e+00,7.627278319958632480e-01,6.597637125884987519e-01,6.074518355788057766e-01,5.822996033052363352e-01,5.671796045272842202e-01,5.567565495974829970e-01,5.491448720577573051e-01,5.433804127475935219e-01,5.388473566258208391e-01,5.351767289825302143e-01,5.321726907507557947e-01,5.296639832412700644e-01,5.275243171980718015e-01,5.256713301389073223e-01,5.240531157506279625e-01,5.226242799675335782e-01,5.213431686669670606e-01,5.201898072453292610e-01,5.191420799013883869e-01,5.181838434225086720e-01
3.924284953844283663e+00,7.772910699766033549e-01,6.498633837968859073e-01,5.964635255895850419e-01,5.685013308794882869e-01,5.514097768256122079e-01,5.397606592010046889e-01,5.313070781094844097e-01,5.248273279188867546e-01,5.196796161400820679e-01,5.154777837920432315e-01,5.119871286780716124e-01,5.090421941956064789e-01,5.065138236454991283e-01,5.043077604241423817e-01,5.023569191884647012e-01,5.006102607791501624e-01,4.990367359214505361e-01,4.976149546098136423e-01,4.963255400196774914e-01,4.951548013088842848e-01
3.935916834618369720e+00,7.794366574619213672e-01,6.517304910701655629e-01,5.989150509350494866e-01,5.703528976677746387e-01,5.526484560000721746e-01,5.406087601188184211e-01,5.318632474855838899e-01,5.252439185603170468e-01,5.200243914288430469e-01,5.157980073978490898e-01,5.122975385148093030e-01,5.093351818956227683e-01,5.067907396854592905e-01,5.045562867338153623e-01,5.025693026725565060e-01,5.007954266482480543e-01,4.991947903975775258e-01,4.977458145122988231e-01,4.964280787923919247e-01,4.952276862864261608e-01
3.941446231349194473e+00,7.773047688467684679e-01,6.590589078760661357e-01,6.018289351058883074e-01,5.704345301320840056e-01,5.523345075608787624e-01,5.402031866365049062e-01,5.314722429662513958e-01,5.248473156026769448e-01,5.195928129765964298e-01,5.153089931630174814e-01,5.117711221893982421e-01,5.087797450303152003e-01,5.062040353286870742e-01,5.039594996498575341e-01,5.019839013696952845e-01,5.002424374004137420e-01,4.986832200712479901e-01,4.972822507680755288e-01,4.960141871443375372e-01,4.948612332733106633e-01
3.941658826898212453e+00,7.791108965346721371e-01,6.524090501742482173e-01,5.976259345914916032e-01,5.691005683132515092e-01,5.518216787977897608e-01,5.401827830194536606e-01,5.317931805213723662e-01,5.253871624617225677e-01,5.203279280297480325e-01,5.161902187965351496e-01,5.127239796238858283e-01,5.097605033318077794e-01,5.072032203147501805e-01,5.049648980309523472e-01,5.029794673395507898e-01,5.012166963763247107e-01,4.996413011385908431e-01,4.982197493394847632e-01,4.969206374875281829e-01,4.957308069778689208e-01
3.920731068342840686e+00,7.776959958289438868e-01,6.534335469266654428e-01,5.985696798646455985e-01,5.702128824941173901e-01,5.529430855157112523e-01,5.410748588738812925e-01,5.323629601174096893e-01,5.257424861334982769e-01,5.205504743207904905e-01,5.163508455264766983e-01,5.128710233859297141e-01,5.099327002955422738e-01,5.074053413011779812e-01,5.051954062742533003e-01,5.032489437425337053e-01,5.015136591131554855e-01,4.999545928090670110e-01,4.985474412115221132e-01,4.972581936268720693e-01,4.960673978903810677e-01
4.554587429271333754e+00,8.251179612505609162e-01,6.428200418354057533e-01,5.828931219917815598e-01,5.509124005692348502e-01,5.309039995518070043e-01,5.169279212410273772e-01,5.064791687723482205e-01,4.983345175030433061e-01,4.917605396626093528e-01,4.862983517112184351e-01,4.816592062020632059e-01,4.776450492131151249e-01,4.741446883774523835e-01,4.710438800940676685e-01,4.682715840197707036e-01,4.657873466900397386e-01,4.635444937714359170e-01,4.615112709489634923e-01,4.596594487379872529e-01,4.579641794794054865e-01
4.549487590326660502e+00,8.297868482903262288e-01,6.460307178998530020e-01,5.852512869625976499e-01,5.525637799639904202e-01,5.317987523016444174e-01,5.171406104595709374e-01,5.062571390348850064e-01,4.977881265972897151e-01,4.910010112056152898e-01,4.854150851442757819e-01,4.807224717521982882e-01,4.767300303281447049e-01,4.732729012745282571e-01,4.702493915722387174e-01,4.675721527631065411e-01,4.651797406759716758e-01,4.630197485786973211e-01,4.610541440770365984e-01,4.592675418313503788e-01,4.576327381271791950e-01
4.569970991366177238e+00,8.309381621605819168e-01,6.474893280145613828e-01,5.873062782217771671e-01,5.544132857128376557e-01,5.335844088384374961e-01,5.189396640017124307e-01,5.080314856204198870e-01,4.995444221829347109e-01,4.927114077524048508e-01,4.870772719190863964e-01,4.823275510981721026e-01,4.782604444108811137e-01,4.747372437868556116e-01,4.716450260412855533e-01,4.688992202482912819e-01,4.664426441782164034e-01,4.642399555013028700e-01,4.622392031613675734e-01,4.604165039813797322e-01,4.587415436104730349e-01
4.545292304906127789e+00,8.276699423369920927e-01,6.428327085572339561e-01,5.838768650161988427e-01,5.520178611381909572e-01,5.317901561120206289e-01,5.175465708273695453e-01,5.068422859782357737e-01,4.984319376959978620e-01,4.916065903470678289e-01,4.859212976445037024e-01,4.811321333099796149e-01,4.770371790122631683e-01,4.734890049990237992e-01,4.703635134795958184e-01,4.675963467719626565e-01,4.651193735571387822e-01,4.628823046874150915e-01,4.608561078794036203e-01,4.590116367244126971e-01,4.573273568488425700e-01
4.568192507046975770e+00,8.286906657276285060e-01,6.461404757120542408e-01,5.863129273911129591e-01,5.536817287621020878e-01,5.327303943577591516e-01,5.179541569785767186e-01,5.069948846523137931e-01,4.985094953159310283e-01,4.917459891455279730e-01,4.861630036594411508e-01,4.814555625110802928e-01,4.774029589617154734e-01,4.738744796965192463e-01,4.707683672056364177e-01,4.679999085178714324e-01,4.655159666228466109e-01,4.632799279986772323e-01,4.612566134383371264e-01,4.594209376460814953e-01,4.577467722882410106e-01
